make,mileage,model,price,vin,Year,Transmission,mpg,Displacement
Volkswagen,26437,Jetta,12500,3VWLL7AJ2EM301679,2014,Manual 6-spd,23.0,2.0
Volkswagen,26437,Jetta,12500,3VWLL7AJ2EM301679,2014,Automatic (S6),23.0,2.0
Volkswagen,26437,Jetta,12500,3VWLL7AJ2EM301679,2014,Manual 5-spd,24.0,2.0
Hyundai,36455,Sonata,14300,5NPE24AF6GH294706,2016,Automatic (S6),22.0,2.0
Hyundai,36455,Sonata,14300,5NPE24AF6GH294706,2016,Automatic (S6),25.0,2.4
Hyundai,36455,Sonata,14300,5NPE24AF6GH294706,2016,Automatic (AM7),28.0,1.6
Mercedes-Benz,11646,C-Class,30580,WDDWF4KB6HR308253,2017,,,
Nissan,40631,Sentra,13000,3N1AB7AP5HL640273,2017,Manual 6-spd,27.0,1.8
Nissan,40631,Sentra,13000,3N1AB7AP5HL640273,2017,Automatic (variable gear ratios),29.0,1.8
Nissan,40631,Sentra,13000,3N1AB7AP5HL640273,2017,Manual 6-spd,26.0,1.6
Nissan,40631,Sentra,13000,3N1AB7AP5HL640273,2017,Automatic (AV-S7),27.0,1.6
Toyota,20514,RAV4,19499,JTMYFREVXFD071007,2015,Automatic (S6),23.0,2.5
Cadillac,22853,ATS,20399,1G6AJ5SX3F0111162,2015,Automatic (S6),18.0,3.6
Cadillac,22853,ATS,20399,1G6AJ5SX3F0111162,2015,Manual 6-spd,19.0,2.0
Cadillac,22853,ATS,20399,1G6AJ5SX3F0111162,2015,Automatic (S6),21.0,2.0
Cadillac,22853,ATS,20399,1G6AJ5SX3F0111162,2015,Automatic (S6),21.0,2.5
BMW,15942,i3,29500,WBY1Z8C5XHV550920,2017,,,
Volkswagen,47623,CC,13600,WVWBP7AN0DE509523,2013,Automatic (AM-S6),22.0,2.0
Volkswagen,47623,CC,13600,WVWBP7AN0DE509523,2013,Automatic (S6),17.0,3.6
Volkswagen,47623,CC,13600,WVWBP7AN0DE509523,2013,Manual 6-spd,21.0,2.0
Nissan,64882,Rogue,11500,JN8AS5MT3EW607860,2014,,,
BMW,19106,i8,69999,WBY2Z2C53FV391799,2015,Automatic 6-spd,28.0,1.5
Ford,41105,Mustang,21999,1FA6P8CF9G5238632,2016,Manual 6-spd,22.0,2.3
Ford,41105,Mustang,21999,1FA6P8CF9G5238632,2016,Automatic (S6),21.0,2.3
Ford,41105,Mustang,21999,1FA6P8CF9G5238632,2016,Manual 6-spd,17.0,3.7
Ford,41105,Mustang,21999,1FA6P8CF9G5238632,2016,Automatic (S6),19.0,3.7
Ford,41105,Mustang,21999,1FA6P8CF9G5238632,2016,Automatic (S6),16.0,5.0
Ford,41105,Mustang,21999,1FA6P8CF9G5238632,2016,Manual 6-spd,15.0,5.0
Hyundai,36955,Elantra GT,12600,KMHD35LH1GU253012,2016,Manual 6-spd,24.0,2.0
Hyundai,36955,Elantra GT,12600,KMHD35LH1GU253012,2016,Automatic (S6),24.0,2.0
Acura,31985,MDX,25988,5FRYD4H23EB009643,2014,,,
BMW,38146,3 Series,22985,WBA3B3G5XFNT19473,2015,,,
Hyundai,46793,Sonata,13800,5NPE24AF8GH335126,2016,Automatic (S6),22.0,2.0
Hyundai,46793,Sonata,13800,5NPE24AF8GH335126,2016,Automatic (S6),25.0,2.4
Hyundai,46793,Sonata,13800,5NPE24AF8GH335126,2016,Automatic (AM7),28.0,1.6
Ford,38749,Focus,12500,1FADP3K24HL249401,2017,,,
Ford,34473,Explorer,28999,1FM5K8HTXGGC11765,2016,,,
Jeep,69391,Grand Cherokee,23300,1C4RJFBG8GC323982,2016,,,
Kia,6632,Soul,14300,KNDJP3A51E7034233,2014,Automatic 6-spd,24.0,1.6
Kia,6632,Soul,14300,KNDJP3A51E7034233,2014,Manual 6-spd,24.0,1.6
Kia,6632,Soul,14300,KNDJP3A51E7034233,2014,Automatic 6-spd,23.0,2.0
Land Rover,41824,Discovery Sport,23099,SALCP2BG5FH513858,2015,Automatic (S9),20.0,2.0
Volvo,16128,S80,20899,YV1902MD9F1183010,2015,,,
Ford,15965,Escape,16400,1FMCU0F7XGUA82372,2016,,,
Nissan,11917,Altima,17500,1N4AL3AP6GC126743,2016,Automatic (variable gear ratios),27.0,2.5
Nissan,11917,Altima,17500,1N4AL3AP6GC126743,2016,Automatic (AV-S7),22.0,3.5
Nissan,42066,Rogue,16500,KNMAT2MV7HP529820,2017,,,
Infiniti,78570,QX60,22100,5N1AL0MN4FC503907,2015,,,
Nissan,42052,Altima,17700,1N4BL3AP5HC190648,2017,Automatic (variable gear ratios),27.0,2.5
Nissan,42052,Altima,17700,1N4BL3AP5HC190648,2017,Automatic (AV-S7),22.0,3.5
Lexus,25391,ES 300h,30500,JTHBW1GG7G2111013,2016,Automatic (AV-S6),40.0,2.5
Ford,51378,Expedition,25500,1FMJU1JT4HEA39689,2017,,,
Ford,55426,Escape,19830,1FMCU9J92GUA58032,2016,,,
Volkswagen,38558,Jetta,11499,3VWB17AJ8GM321018,2016,Automatic (S6),25.0,1.8
Volkswagen,38558,Jetta,11499,3VWB17AJ8GM321018,2016,Automatic (AM-S6),24.0,2.0
Volkswagen,38558,Jetta,11499,3VWB17AJ8GM321018,2016,Manual 6-spd,23.0,2.0
Volkswagen,38558,Jetta,11499,3VWB17AJ8GM321018,2016,Manual 5-spd,25.0,1.8
Volkswagen,38558,Jetta,11499,3VWB17AJ8GM321018,2016,Automatic (S6),28.0,1.4
Volkswagen,38558,Jetta,11499,3VWB17AJ8GM321018,2016,Manual 5-spd,28.0,1.4
Lexus,10644,RX 350,37660,2T2ZZMCA0GC026117,2016,Automatic (S8),20.0,3.5
Nissan,29489,Rogue,17100,KNMAT2MV3HP611155,2017,,,
Buick,29343,Enclave,28700,5GAKRBKD3HJ238281,2017,,,
Audi,10766,S5,51180,WAUP4AF5XJA003976,2018,Automatic (AM-S8),21.0,3.0
Lexus,10330,IS 300,30560,JTHBA1D24J5062463,2018,Automatic (S8),22.0,2.0
BMW,45831,X5,41400,5UXKR0C58H0U53329,2017,,,
Dodge,49428,Journey,15400,3C4PDCBG3HT537538,2017,Automatic 4-spd,19.0,2.4
Dodge,49428,Journey,15400,3C4PDCBG3HT537538,2017,Automatic 6-spd,17.0,3.6
Land Rover,26331,Range Rover Evoque,30299,SALVP2BG0HH214175,2017,Automatic (S9),21.0,2.0
Nissan,12801,JUKE,16999,JN8AF5MVXFT553997,2015,,,
Kia,32354,Soul,15100,KNDJX3A59F7770094,2015,Automatic (S6),24.0,1.6
Kia,32354,Soul,15100,KNDJX3A59F7770094,2015,Manual 6-spd,24.0,1.6
Kia,32354,Soul,15100,KNDJX3A59F7770094,2015,Automatic (S6),23.0,2.0
Audi,30754,Q5,27695,WA1CMAFP8FA035751,2015,Automatic (S8),23.0,3.0
Audi,30754,Q5,27695,WA1CMAFP8FA035751,2015,Automatic (S8),20.0,2.0
Audi,30754,Q5,27695,WA1CMAFP8FA035751,2015,Automatic (S8),18.0,3.0
Ford,45778,F-150,27999,1FTEW1EP0GKE35860,2016,,,
Toyota,53473,Avalon,20100,4T1BK1EB9GU197591,2016,Automatic (S6),21.0,3.5
Hyundai,22916,Elantra,14000,5NPD84LF0HH196182,2017,Automatic (S6),28.0,2.0
Hyundai,22916,Elantra,14000,5NPD84LF0HH196182,2017,Manual 6-spd,26.0,2.0
Hyundai,22916,Elantra,14000,5NPD84LF0HH196182,2017,Automatic (AM7),32.0,1.4
Hyundai,22916,Elantra,14000,5NPD84LF0HH196182,2017,Automatic (AM7),26.0,1.6
Hyundai,22916,Elantra,14000,5NPD84LF0HH196182,2017,Manual 6-spd,22.0,1.6
Mercedes-Benz,19685,GLE,51700,4JGDA5GB5HA884067,2017,,,
Mercedes-Benz,33216,E-Class,29900,WDDHF8JB3GB307280,2016,,,
Kia,49524,Cadenza,16900,KNALN4D78F5193259,2015,Automatic 6-spd,19.0,3.3
Ford,48776,Focus,11800,1FADP3F23GL348090,2016,,,
Honda,30292,CR-V,23400,5J6RM3H95FL006863,2015,,,
Chevrolet,18282,Malibu,16200,1G1ZB5ST6GF303595,2016,Automatic (S8),22.0,2.0
Chevrolet,18282,Malibu,16200,1G1ZB5ST6GF303595,2016,Automatic 6-spd,27.0,1.5
Lexus,11400,GS 350,23999,JTHCE1BL8FA010076,2015,Automatic (S8),19.0,3.5
GMC,23288,Terrain,21000,2GKFLXEK2F6380774,2015,,,
Kia,24837,Cadenza,21999,KNALC4J16H5077681,2017,Automatic (S8),20.0,3.3
Chrysler,32009,300,13999,2C3CCAAG3FH772751,2015,Automatic 8-spd,19.0,3.6
Chrysler,32009,300,13999,2C3CCAAG3FH772751,2015,Automatic 8-spd,16.0,5.7
Chrysler,32009,300,13999,2C3CCAAG3FH772751,2015,Automatic 8-spd,19.0,3.6
Buick,9996,Cascada,25700,W04WJ3N52HG121400,2017,Automatic (S6),20.0,1.6
Chevrolet,20694,Malibu,18400,1G1ZD5ST0JF192897,2018,Automatic 6-spd,27.0,1.5
Chevrolet,20694,Malibu,18400,1G1ZD5ST0JF192897,2018,Automatic 9-spd,22.0,2.0
Ford,32856,Escape,17999,1FMCU9J90GUA58031,2016,,,
Jeep,48156,Wrangler Unlimited,28495,1C4BJWDG5GL145155,2016,,,
Smart,19601,fortwo,7999,WMEEJ9AA1GK844692,2016,,,
Mercedes-Benz,46288,E-Class,28700,WDDHF5KB5GB225824,2016,,,
GMC,29126,Sierra 1500,38400,3GTU2NEC3GG244288,2016,,,
Nissan,12600,Sentra,15200,3N1AB7AP0FY281849,2015,Manual 6-spd,27.0,1.8
Nissan,12600,Sentra,15200,3N1AB7AP0FY281849,2015,Automatic (variable gear ratios),29.0,1.8
Buick,43223,Enclave,26800,5GAKRBKD0HJ196099,2017,,,
Porsche,14984,Macan,47599,WP1AB2A57HLB13294,2017,Automatic (AM-S7),20.0,2.0
Volkswagen,55137,Beetle,12400,3VWJL7AT0DM680611,2013,Manual 6-spd,27.0,2.0
Volkswagen,55137,Beetle,12400,3VWJL7AT0DM680611,2013,Manual 6-spd,21.0,2.0
Volkswagen,55137,Beetle,12400,3VWJL7AT0DM680611,2013,Automatic (AM-S6),28.0,2.0
Volkswagen,55137,Beetle,12400,3VWJL7AT0DM680611,2013,Automatic (S6),22.0,2.5
Volkswagen,55137,Beetle,12400,3VWJL7AT0DM680611,2013,Automatic (AM-S6),22.0,2.0
Volkswagen,55137,Beetle,12400,3VWJL7AT0DM680611,2013,Manual 5-spd,22.0,2.5
Nissan,37896,Murano,22700,5N1AZ2MH9FN249653,2015,,,
Volkswagen,10540,Tiguan,18900,WVGBV7AX4HK054847,2017,Automatic (S6),20.0,2.0
Cadillac,33840,ATS,21700,1G6AC5SX1F0138127,2015,Automatic (S6),18.0,3.6
Cadillac,33840,ATS,21700,1G6AC5SX1F0138127,2015,Manual 6-spd,19.0,2.0
Cadillac,33840,ATS,21700,1G6AC5SX1F0138127,2015,Automatic (S6),21.0,2.0
Cadillac,33840,ATS,21700,1G6AC5SX1F0138127,2015,Automatic (S6),21.0,2.5
Chevrolet,34717,Tahoe,36999,1GNSCBKC0JR163528,2018,,,
Hyundai,17439,Elantra,17000,5NPD84LF5HH032555,2017,Automatic (S6),28.0,2.0
Hyundai,17439,Elantra,17000,5NPD84LF5HH032555,2017,Manual 6-spd,26.0,2.0
Hyundai,17439,Elantra,17000,5NPD84LF5HH032555,2017,Automatic (AM7),32.0,1.4
Hyundai,17439,Elantra,17000,5NPD84LF5HH032555,2017,Automatic (AM7),26.0,1.6
Hyundai,17439,Elantra,17000,5NPD84LF5HH032555,2017,Manual 6-spd,22.0,1.6
Nissan,31863,Rogue,22500,5N1AT2MV8HC871635,2017,,,
Buick,25534,Encore,17300,KL4CJGSB2FB034269,2015,Automatic (S6),25.0,1.4
Ford,47608,Focus,11800,1FADP3K29HL258692,2017,,,
Nissan,37805,Altima,14999,1N4AL3AP1GC272712,2016,Automatic (variable gear ratios),27.0,2.5
Nissan,37805,Altima,14999,1N4AL3AP1GC272712,2016,Automatic (AV-S7),22.0,3.5
Honda,3737,Civic,19900,2HGFC2F57JH517438,2018,,,
Land Rover,14363,Range Rover Velar,48755,SALYA2RX5JA758805,2018,Automatic (S8),18.0,3.0
Land Rover,14363,Range Rover Velar,48755,SALYA2RX5JA758805,2018,Automatic (S8),21.0,2.0
Land Rover,14363,Range Rover Velar,48755,SALYA2RX5JA758805,2018,Automatic (S8),26.0,2.0
BMW,40688,X3,28500,5UXWX9C51G0D79572,2016,,,
Buick,33183,Enclave,24999,5GAKVBKD0GJ227717,2016,,,
Ford,43861,Taurus,15999,1FAHP2F83HG111819,2017,,,
Hyundai,45564,Elantra,12200,5NPDH4AE2GH671601,2016,Automatic (S6),28.0,1.8
Hyundai,45564,Elantra,12200,5NPDH4AE2GH671601,2016,Manual 6-spd,27.0,1.8
Hyundai,45564,Elantra,12200,5NPDH4AE2GH671601,2016,Automatic (S6),24.0,2.0
Hyundai,45564,Elantra,12200,5NPDH4AE2GH671601,2016,Manual 6-spd,24.0,2.0
Ford,78761,Explorer,19800,1FM5K7DH9GGB61744,2016,,,
Toyota,20880,Camry,17400,4T1BF1FK9HU404050,2017,Automatic (S6),21.0,3.5
Toyota,20880,Camry,17400,4T1BF1FK9HU404050,2017,Automatic (S6),24.0,2.5
Honda,4745,Civic,19800,19XFC2F52JE205330,2018,,,
BMW,34489,M6,58899,WBS6J9C57GD934476,2016,,,
Toyota,34699,Camry,22250,4T1BK1FK9GU570143,2016,Automatic (S6),25.0,2.5
Toyota,34699,Camry,22250,4T1BK1FK9GU570143,2016,Automatic (S6),21.0,3.5
Mercedes-Benz,38290,E-Class,27200,WDDHF5KB9GB263735,2016,,,
Chevrolet,14899,Tahoe,39999,1GNSCBKC9JR156707,2018,,,
Chevrolet,20476,Equinox,18500,2GNALCEK2H1565011,2017,,,
Chevrolet,6554,Equinox,19000,2GNALCEK4G6226574,2016,,,
Jeep,43234,Renegade,16500,ZACCJADB2HPE82696,2017,,,
Jeep,27060,Grand Cherokee,26780,1C4RJECG9EC548045,2014,,,
Chevrolet,48009,Equinox,15700,2GNALCEK1G6180895,2016,,,
Ford,68669,Edge,20800,2FMPK4K99GBB16989,2016,,,
Subaru,20620,Forester,23700,JF2SJAEC8HH811204,2017,,,
Nissan,35408,Rogue,15900,KNMAT2MV9GP609084,2016,,,
Honda,25678,Accord,21900,1HGCR2F18HA007056,2017,Manual 6-spd,18.0,3.5
Honda,25678,Accord,21900,1HGCR2F18HA007056,2017,Automatic 6-spd,21.0,3.5
Honda,25678,Accord,21900,1HGCR2F18HA007056,2017,Automatic (S6),21.0,3.5
Honda,25678,Accord,21900,1HGCR2F18HA007056,2017,Manual 6-spd,23.0,2.4
Honda,25678,Accord,21900,1HGCR2F18HA007056,2017,Automatic (variable gear ratios),27.0,2.4
Honda,25678,Accord,21900,1HGCR2F18HA007056,2017,Automatic (AV-S7),26.0,2.4
GMC,11355,Terrain,16399,2GKALMEK5H6204331,2017,,,
Hyundai,14700,Santa Fe Sport,28100,5XYZW4LA3JG530136,2018,,,
Cadillac,39356,ATS,20500,1G6AH5RXXF0125772,2015,Automatic (S6),18.0,3.6
Cadillac,39356,ATS,20500,1G6AH5RXXF0125772,2015,Manual 6-spd,19.0,2.0
Cadillac,39356,ATS,20500,1G6AH5RXXF0125772,2015,Automatic (S6),21.0,2.0
Cadillac,39356,ATS,20500,1G6AH5RXXF0125772,2015,Automatic (S6),21.0,2.5
Chrysler,19624,300,24100,2C3CCAGGXHH591706,2017,Automatic 8-spd,19.0,3.6
Chrysler,19624,300,24100,2C3CCAGGXHH591706,2017,Automatic 8-spd,16.0,5.7
Chrysler,19624,300,24100,2C3CCAGGXHH591706,2017,Automatic 8-spd,19.0,3.6
Infiniti,46420,QX60,24700,5N1AL0MN1FC535570,2015,,,
Lexus,91078,NX 200t,24755,JTJBARBZ1F2000475,2015,Automatic (S6),22.0,2.0
Acura,31035,ILX,18300,19UDE2F35GA007614,2016,Automatic (AM8),25.0,2.4
Chevrolet,41886,Sonic,12900,1G1JF5SB1H4145673,2017,Automatic (S6),24.0,1.8
Chevrolet,41886,Sonic,12900,1G1JF5SB1H4145673,2017,Manual 5-spd,25.0,1.8
Chevrolet,41886,Sonic,12900,1G1JF5SB1H4145673,2017,Automatic (S6),27.0,1.4
Chevrolet,41886,Sonic,12900,1G1JF5SB1H4145673,2017,Manual 6-spd,28.0,1.4
Audi,12707,A4,27175,WAUBFAFL1GN007158,2016,Automatic (AV-S8),24.0,2.0
Chevrolet,23805,Equinox,17100,2GNALCEK6H1519357,2017,,,
Ford,17558,Expedition MAX,50980,1FMJK1KTXJEA24687,2018,,,
Volkswagen,31808,CC,13600,WVWBP7AN5EE535729,2014,Automatic (AM-S6),22.0,2.0
Volkswagen,31808,CC,13600,WVWBP7AN5EE535729,2014,Manual 6-spd,21.0,2.0
Hyundai,28041,Elantra GT,13500,KMHD35LH1GU283837,2016,Manual 6-spd,24.0,2.0
Hyundai,28041,Elantra GT,13500,KMHD35LH1GU283837,2016,Automatic (S6),24.0,2.0
Chevrolet,37721,Traverse,20999,1GNKRGKD9HJ222590,2017,,,
Acura,32018,TLX,19900,19UUB1F50FA024808,2015,Automatic (AM8),24.0,2.4
Acura,32018,TLX,19900,19UUB1F50FA024808,2015,Automatic (S9),21.0,3.5
Mazda,41244,Mazda3,14500,3MZBN1U70HM128929,2017,,,
Nissan,40460,Sentra,12700,3N1AB7AP2GL666487,2016,Manual 6-spd,27.0,1.8
Nissan,40460,Sentra,12700,3N1AB7AP2GL666487,2016,Automatic (variable gear ratios),29.0,1.8
Kia,45744,Soul,13700,KNDJP3A56H7427472,2017,Automatic (S6),25.0,1.6
Kia,45744,Soul,13700,KNDJP3A56H7427472,2017,Automatic (S6),25.0,2.0
Kia,45744,Soul,13700,KNDJP3A56H7427472,2017,Manual 6-spd,24.0,1.6
Kia,45744,Soul,13700,KNDJP3A56H7427472,2017,Automatic (AM7),26.0,1.6
Chrysler,48577,300,18700,2C3CCAEG8HH571103,2017,Automatic 8-spd,19.0,3.6
Chrysler,48577,300,18700,2C3CCAEG8HH571103,2017,Automatic 8-spd,16.0,5.7
Chrysler,48577,300,18700,2C3CCAEG8HH571103,2017,Automatic 8-spd,19.0,3.6
Lincoln,20440,MKZ,23630,3LN6L2JK6GR621441,2016,,,
Buick,36662,LaCrosse,22200,1G4ZP5SS9HU181744,2017,Automatic (S8),21.0,3.6
Jeep,40260,Patriot,13899,1C4NJRCB3FD117965,2015,,,
Nissan,34302,Rogue,14999,KNMAT2MV7GP655447,2016,,,
Mitsubishi,5807,Outlander,18999,JA4AZ3A30JJ003152,2018,,,
GMC,15280,Sierra 1500,39600,3GTU2NEC5GG175040,2016,,,
Hyundai,43922,Accent,11800,KMHCT5AE1HU345405,2017,Automatic (S6),26.0,1.6
Hyundai,43922,Accent,11800,KMHCT5AE1HU345405,2017,Manual 6-spd,27.0,1.6
BMW,18152,i3,21700,WBY1Z4C50GV508344,2016,,,
Toyota,8713,4Runner,28699,JTEZU5JR8J5166692,2018,,,
Chevrolet,43848,Equinox,19700,2GNFLFE35G6186702,2016,,,
GMC,58839,Terrain,17100,2GKFLTEK7G6152330,2016,,,
Hyundai,22208,Sonata,14400,5NPE24AF1FH188940,2015,Automatic (S6),24.0,2.4
Hyundai,22208,Sonata,14400,5NPE24AF1FH188940,2015,Automatic (S6),22.0,2.0
Hyundai,22208,Sonata,14400,5NPE24AF1FH188940,2015,Automatic (AM7),28.0,1.6
Subaru,33273,Forester,19600,JF2SJADC4FH563354,2015,,,
Acura,9519,ILX,16999,19UDE2F7XGA020801,2016,Automatic (AM8),25.0,2.4
Volkswagen,28892,Tiguan,13999,WVGAV7AX8GW518581,2016,Automatic (S6),21.0,2.0
Hyundai,44973,Santa Fe,20300,KM8SMDHF6GU148567,2016,,,
Ford,26454,Escape,17999,1FMCU0J90HUB62421,2017,,,
Nissan,22579,Sentra,13400,3N1AB7AP6FY358465,2015,Manual 6-spd,27.0,1.8
Nissan,22579,Sentra,13400,3N1AB7AP6FY358465,2015,Automatic (variable gear ratios),29.0,1.8
Nissan,938,Titan,39999,1N6AA1E51JN513576,2018,,,
Nissan,32425,Frontier,20100,1N6AD0ERXGN778266,2016,,,
Hyundai,21237,Sonata,17900,5NPE34AB8FH254314,2015,Automatic (S6),24.0,2.4
Hyundai,21237,Sonata,17900,5NPE34AB8FH254314,2015,Automatic (S6),22.0,2.0
Hyundai,21237,Sonata,17900,5NPE34AB8FH254314,2015,Automatic (AM7),28.0,1.6
Toyota,16322,Tacoma,32788,5TFCZ5AN9HX095171,2017,,,
Hyundai,49643,Tucson,16700,KM8J3CA43HU259709,2017,,,
Toyota,31649,Camry,15800,4T4BF1FK7GR532792,2016,Automatic (S6),25.0,2.5
Toyota,31649,Camry,15800,4T4BF1FK7GR532792,2016,Automatic (S6),21.0,3.5
Kia,15264,Optima,17300,KNAGT4L39J5234688,2018,Automatic (S6),22.0,2.0
Kia,15264,Optima,17300,KNAGT4L39J5234688,2018,Automatic (S6),24.0,2.4
Kia,15264,Optima,17300,KNAGT4L39J5234688,2018,Automatic (AM7),28.0,1.6
Ford,57395,Explorer,21500,1FM5K7D80GGA35160,2016,,,
Mazda,5205,MX-5 Miata RF,27000,JM1NDAL7XH0101664,2017,,,
Toyota,44020,Camry,13999,4T1BF1FK0HU711851,2017,Automatic (S6),21.0,3.5
Toyota,44020,Camry,13999,4T1BF1FK0HU711851,2017,Automatic (S6),24.0,2.5
Jeep,32732,Grand Cherokee,27900,1C4RJECGXFC749809,2015,,,
Ford,33534,F-250 Super Duty,48380,1FT7W2BTXGEA80470,2016,,,
Nissan,10934,Murano,28700,5N1AZ2MG7HN165955,2017,,,
Toyota,37735,Camry,15200,4T1BF1FK4HU731469,2017,Automatic (S6),21.0,3.5
Toyota,37735,Camry,15200,4T1BF1FK4HU731469,2017,Automatic (S6),24.0,2.5
Toyota,71364,4Runner,23200,JTEZU5JR8B5027566,2011,,,
Ford,3320,Fusion,15999,3FA6P0H79JR176396,2018,,,
Ford,40463,Focus,12200,1FADP3K27HL232639,2017,,,
Mercedes-Benz,44902,E-Class,24499,WDDHF5KB4GB181055,2016,,,
Jaguar,15274,XF,30399,SAJBR4FX4JCY61726,2018,Automatic (S8),20.0,3.0
Jaguar,15274,XF,30399,SAJBR4FX4JCY61726,2018,Automatic (S8),25.0,2.0
Jaguar,15274,XF,30399,SAJBR4FX4JCY61726,2018,Automatic (S8),31.0,2.0
Tesla,31177,Model S,46999,5YJSA1E16GF161946,2016,,,
Nissan,22857,Altima,14600,1N4AL3AP4GN333104,2016,Automatic (variable gear ratios),27.0,2.5
Nissan,22857,Altima,14600,1N4AL3AP4GN333104,2016,Automatic (AV-S7),22.0,3.5
Nissan,24779,JUKE,18000,JN8AF5MV1FT564208,2015,,,
Toyota,25191,Highlander,29000,5TDKKRFH7GS148903,2016,,,
Acura,19698,ILX,17999,19UDE2F37HA015246,2017,Automatic (AM-S8),25.0,2.4
Maserati,43169,Ghibli,35495,ZAM57RTA0F1130708,2015,,,
Ford,21656,C-MAX Hybrid,18200,1FADP5BU5GL100670,2016,,,
Infiniti,31642,QX60,29300,5N1DL0MM4HC549650,2017,,,
Jeep,15101,Renegade,16700,ZACCJAAT9FPB43573,2015,,,
Toyota,49584,Corolla,14100,5YFBURHEXHP615030,2017,Manual 6-spd,27.0,1.8
Toyota,49584,Corolla,14100,5YFBURHEXHP615030,2017,Automatic (variable gear ratios),28.0,1.8
Toyota,49584,Corolla,14100,5YFBURHEXHP615030,2017,Automatic (AV-S7),28.0,1.8
Dodge,35551,Durango,25999,1C4RDJEG2FC850694,2015,,,
BMW,21092,X1,22999,WBXHT3C30G5E50946,2016,,,
Nissan,13722,Pathfinder,22699,5N1DR2MN7JC633874,2018,,,
GMC,53247,Sierra 1500,34500,3GTU2NEC1GG202119,2016,,,
Hyundai,43788,Accent,11200,KMHCT5AE1HU326482,2017,Automatic (S6),26.0,1.6
Hyundai,43788,Accent,11200,KMHCT5AE1HU326482,2017,Manual 6-spd,27.0,1.6
Jeep,40232,Cherokee,18600,1C4PJMCB7GW263612,2016,,,
Ford,32148,Edge,18999,2FMPK3J9XGBB89686,2016,,,
Mercedes-Benz,41004,E-Class,25999,WDDHF5KB1GB188674,2016,,,
Mercedes-Benz,63134,M-Class,24200,4JGDA5JB6EA301283,2014,,,
Jeep,68786,Renegade,12930,ZACCJAAT4FPC27039,2015,,,
Ford,9318,Focus,16500,1FADP3R4XGL212844,2016,,,
Nissan,45287,Murano,20300,5N1AZ2MHXHN164033,2017,,,
Ford,33989,Flex,20999,2FMGK5C87HBA10621,2017,,,
Volkswagen,31455,Jetta,17700,3VW4T7AJ3GM300175,2016,Automatic (S6),25.0,1.8
Volkswagen,31455,Jetta,17700,3VW4T7AJ3GM300175,2016,Automatic (AM-S6),24.0,2.0
Volkswagen,31455,Jetta,17700,3VW4T7AJ3GM300175,2016,Manual 6-spd,23.0,2.0
Volkswagen,31455,Jetta,17700,3VW4T7AJ3GM300175,2016,Manual 5-spd,25.0,1.8
Volkswagen,31455,Jetta,17700,3VW4T7AJ3GM300175,2016,Automatic (S6),28.0,1.4
Volkswagen,31455,Jetta,17700,3VW4T7AJ3GM300175,2016,Manual 5-spd,28.0,1.4
Ford,36674,Taurus,16399,1FAHP2F85HG114950,2017,,,
Acura,51677,MDX,27695,5FRYD4H44GB014886,2016,,,
Audi,21697,Q5,29400,WA1CFAFP2FA086737,2015,Automatic (S8),23.0,3.0
Audi,21697,Q5,29400,WA1CFAFP2FA086737,2015,Automatic (S8),20.0,2.0
Audi,21697,Q5,29400,WA1CFAFP2FA086737,2015,Automatic (S8),18.0,3.0
GMC,29237,Terrain,19100,2GKALSEK2F6323228,2015,,,
Dodge,20829,Durango,34280,1C4SDJCT1GC336676,2016,,,
Dodge,40525,Grand Caravan,17700,2C4RDGEG5HR545672,2017,Automatic 6-spd,17.0,3.6
Dodge,40525,Grand Caravan,17700,2C4RDGEG5HR545672,2017,Automatic 6-spd,17.0,3.6
MINI,70384,Cooper,10655,WMWXM5C56F3A58628,2015,,,
Kia,42299,Optima,15600,5XXGN4A74FG430415,2015,Automatic (S6),20.0,2.0
Kia,42299,Optima,15600,5XXGN4A74FG430415,2015,Automatic (S6),23.0,2.4
Volkswagen,34722,Beetle,18700,3VW5A7AT6FM819991,2015,Manual 5-spd,24.0,1.8
Volkswagen,34722,Beetle,18700,3VW5A7AT6FM819991,2015,Automatic (S6),25.0,1.8
Volkswagen,34722,Beetle,18700,3VW5A7AT6FM819991,2015,Automatic (AM-S6),24.0,2.0
Volkswagen,34722,Beetle,18700,3VW5A7AT6FM819991,2015,Manual 6-spd,23.0,2.0
Volkswagen,34722,Beetle,18700,3VW5A7AT6FM819991,2015,Manual 6-spd,30.0,2.0
Volkswagen,34722,Beetle,18700,3VW5A7AT6FM819991,2015,Automatic (AM-S6),30.0,2.0
Toyota,31572,Corolla,11999,2T1BURHE6GC718301,2016,Automatic 4-spd,27.0,1.8
Toyota,31572,Corolla,11999,2T1BURHE6GC718301,2016,Automatic (AV-S7),28.0,1.8
Toyota,31572,Corolla,11999,2T1BURHE6GC718301,2016,Automatic (variable gear ratios),29.0,1.8
Toyota,31572,Corolla,11999,2T1BURHE6GC718301,2016,Manual 6-spd,28.0,1.8
Ford,34765,F-250 Super Duty,46499,1FT7W2BT8GEB02501,2016,,,
Nissan,14616,Rogue,22600,JN8AT2MV0HW281422,2017,,,
Hyundai,12814,Azera,15999,KMHFG4JGXFA495363,2015,Automatic (S6),20.0,3.3
Nissan,31378,Sentra,12200,3N1AB7AP8FL680456,2015,Manual 6-spd,27.0,1.8
